Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1668769165,1,GET,/0/3.14159,0.900000,0.000000,940,960,970,1400,1600,1600,1600,1600,1600,1600,1600,18,0,950.0,1052.35105,910.1071000000012,1572.4205999999992,114.0
1668769165,1,,Aggregated,0.900000,0.000000,940,960,970,1400,1600,1600,1600,1600,1600,1600,1600,18,0,950.0,1052.35105,910.1071000000012,1572.4205999999992,114.0
1668769166,1,GET,/0/3.14159,0.900000,0.000000,930,960,970,1400,1600,1600,1600,1600,1600,1600,1600,19,0,950.0,1042.9804631578947,874.3099000000001,1572.4205999999992,114.0
1668769166,1,,Aggregated,0.900000,0.000000,930,960,970,1400,1600,1600,1600,1600,1600,1600,1600,19,0,950.0,1042.9804631578947,874.3099000000001,1572.4205999999992,114.0
1668769167,1,GET,/0/3.14159,0.900000,0.000000,940,960,970,1400,1600,1600,1600,1600,1600,1600,1600,20,0,940.0,1037.720385,874.3099000000001,1572.4205999999992,114.0
1668769167,1,,Aggregated,0.900000,0.000000,940,960,970,1400,1600,1600,1600,1600,1600,1600,1600,20,0,940.0,1037.720385,874.3099000000001,1572.4205999999992,114.0
1668769168,1,GET,/0/3.14159,0.900000,0.000000,960,970,990,1400,1600,1600,1600,1600,1600,1600,1600,21,0,950.0,1035.3036285714286,874.3099000000001,1572.4205999999992,114.0
1668769168,1,,Aggregated,0.900000,0.000000,960,970,990,1400,1600,1600,1600,1600,1600,1600,1600,21,0,950.0,1035.3036285714286,874.3099000000001,1572.4205999999992,114.0
1668769169,1,GET,/0/3.14159,0.900000,0.000000,940,970,990,1400,1600,1600,1600,1600,1600,1600,1600,22,0,940.0,1031.1058772727272,874.3099000000001,1572.4205999999992,114.0
1668769169,1,,Aggregated,0.900000,0.000000,940,970,990,1400,1600,1600,1600,1600,1600,1600,1600,22,0,940.0,1031.1058772727272,874.3099000000001,1572.4205999999992,114.0
1668769170,1,GET,/0/3.14159,0.900000,0.000000,940,950,970,990,1400,1400,1400,1400,1400,1400,1400,23,0,950.0,1027.6463695652171,874.3099000000001,1572.4205999999992,114.0
1668769170,1,,Aggregated,0.900000,0.000000,940,950,970,990,1400,1400,1400,1400,1400,1400,1400,23,0,950.0,1027.6463695652171,874.3099000000001,1572.4205999999992,114.0
1668769171,1,GET,/0/3.14159,0.900000,0.000000,940,970,970,970,990,1400,1400,1400,1400,1400,1400,24,0,950.0,1025.0637541666665,874.3099000000001,1572.4205999999992,114.0
1668769171,1,,Aggregated,0.900000,0.000000,940,970,970,970,990,1400,1400,1400,1400,1400,1400,24,0,950.0,1025.0637541666665,874.3099000000001,1572.4205999999992,114.0
1668769172,1,GET,/0/3.14159,0.900000,0.000000,950,970,970,990,1400,1400,1400,1400,1400,1400,1400,25,0,950.0,1020.7224599999998,874.3099000000001,1572.4205999999992,114.0
1668769172,1,,Aggregated,0.900000,0.000000,950,970,970,990,1400,1400,1400,1400,1400,1400,1400,25,0,950.0,1020.7224599999998,874.3099000000001,1572.4205999999992,114.0
1668769173,1,GET,/0/3.14159,1.100000,0.000000,950,970,970,990,1000,1000,1000,1000,1000,1000,1000,26,0,950.0,1020.6669499999999,874.3099000000001,1572.4205999999992,114.0
1668769173,1,,Aggregated,1.100000,0.000000,950,970,970,990,1000,1000,1000,1000,1000,1000,1000,26,0,950.0,1020.6669499999999,874.3099000000001,1572.4205999999992,114.0
1668769174,1,GET,/0/3.14159,1.100000,0.000000,970,970,990,1000,1000,1000,1000,1000,1000,1000,1000,27,0,950.0,1020.088425925926,874.3099000000001,1572.4205999999992,114.0
1668769174,1,,Aggregated,1.100000,0.000000,970,970,990,1000,1000,1000,1000,1000,1000,1000,1000,27,0,950.0,1020.088425925926,874.3099000000001,1572.4205999999992,114.0
1668769175,1,GET,/0/3.14159,1.000000,0.000000,950,970,990,1000,1000,1000,1000,1000,1000,1000,1000,28,0,950.0,1015.6397607142859,874.3099000000001,1572.4205999999992,114.0
1668769175,1,,Aggregated,1.000000,0.000000,950,970,990,1000,1000,1000,1000,1000,1000,1000,1000,28,0,950.0,1015.6397607142859,874.3099000000001,1572.4205999999992,114.0
1668769176,1,GET,/0/3.14159,1.100000,0.000000,950,970,990,1000,1000,1000,1000,1000,1000,1000,1000,29,0,950.0,1012.5372724137933,874.3099000000001,1572.4205999999992,114.0
1668769176,1,,Aggregated,1.100000,0.000000,950,970,990,1000,1000,1000,1000,1000,1000,1000,1000,29,0,950.0,1012.5372724137933,874.3099000000001,1572.4205999999992,114.0
1668769177,1,GET,/0/3.14159,1.100000,0.000000,970,990,1000,1000,1100,1100,1100,1100,1100,1100,1100,30,0,950.0,1015.9969000000002,874.3099000000001,1572.4205999999992,114.0
1668769177,1,,Aggregated,1.100000,0.000000,970,990,1000,1000,1100,1100,1100,1100,1100,1100,1100,30,0,950.0,1015.9969000000002,874.3099000000001,1572.4205999999992,114.0
1668769178,1,GET,/0/3.14159,1.100000,0.000000,970,1000,1000,1000,1100,1100,1100,1100,1100,1100,1100,31,0,950.0,1015.6002870967745,874.3099000000001,1572.4205999999992,114.0
1668769178,1,,Aggregated,1.100000,0.000000,970,1000,1000,1000,1100,1100,1100,1100,1100,1100,1100,31,0,950.0,1015.6002870967745,874.3099000000001,1572.4205999999992,114.0
1668769179,1,GET,/0/3.14159,1.100000,0.000000,970,1000,1000,1000,1100,1100,1100,1100,1100,1100,1100,32,0,950.0,1014.2875812500001,874.3099000000001,1572.4205999999992,114.0
1668769179,1,,Aggregated,1.100000,0.000000,970,1000,1000,1000,1100,1100,1100,1100,1100,1100,1100,32,0,950.0,1014.2875812500001,874.3099000000001,1572.4205999999992,114.0
1668769180,1,GET,/0/3.14159,1.100000,0.000000,970,1000,1000,1000,1100,1100,1100,1100,1100,1100,1100,33,0,960.0,1012.5615727272727,874.3099000000001,1572.4205999999992,114.0
1668769180,1,,Aggregated,1.100000,0.000000,970,1000,1000,1000,1100,1100,1100,1100,1100,1100,1100,33,0,960.0,1012.5615727272727,874.3099000000001,1572.4205999999992,114.0
1668769181,1,GET,/0/3.14159,1.100000,0.000000,970,1000,1000,1000,1100,1100,1100,1100,1100,1100,1100,34,0,950.0,1009.4316500000001,874.3099000000001,1572.4205999999992,114.0
1668769181,1,,Aggregated,1.100000,0.000000,970,1000,1000,1000,1100,1100,1100,1100,1100,1100,1100,34,0,950.0,1009.4316500000001,874.3099000000001,1572.4205999999992,114.0
1668769182,1,GET,/0/3.14159,1.100000,0.000000,970,980,1000,1000,1100,1100,1100,1100,1100,1100,1100,35,0,960.0,1008.68862,874.3099000000001,1572.4205999999992,114.0
1668769182,1,,Aggregated,1.100000,0.000000,970,980,1000,1000,1100,1100,1100,1100,1100,1100,1100,35,0,960.0,1008.68862,874.3099000000001,1572.4205999999992,114.0
1668769183,1,GET,/0/3.14159,1.000000,0.000000,970,980,1000,1000,1100,1100,1100,1100,1100,1100,1100,37,0,960.0,1007.8387189189189,874.3099000000001,1572.4205999999992,114.0
1668769183,1,,Aggregated,1.000000,0.000000,970,980,1000,1000,1100,1100,1100,1100,1100,1100,1100,37,0,960.0,1007.8387189189189,874.3099000000001,1572.4205999999992,114.0
1668769184,1,GET,/0/3.14159,1.000000,0.000000,970,980,1000,1000,1100,1100,1100,1100,1100,1100,1100,38,0,950.0,1005.5877526315788,874.3099000000001,1572.4205999999992,114.0
1668769184,1,,Aggregated,1.000000,0.000000,970,980,1000,1000,1100,1100,1100,1100,1100,1100,1100,38,0,950.0,1005.5877526315788,874.3099000000001,1572.4205999999992,114.0
1668769185,1,GET,/0/3.14159,1.000000,0.000000,970,980,1000,1000,1100,1100,1100,1100,1100,1100,1100,39,0,950.0,1002.5971948717947,874.3099000000001,1572.4205999999992,114.0
1668769185,1,,Aggregated,1.000000,0.000000,970,980,1000,1000,1100,1100,1100,1100,1100,1100,1100,39,0,950.0,1002.5971948717947,874.3099000000001,1572.4205999999992,114.0
1668769186,1,GET,/0/3.14159,1.000000,0.000000,970,980,1000,1000,1100,1100,1100,1100,1100,1100,1100,40,0,950.0,1006.0787949999998,874.3099000000001,1572.4205999999992,114.0
1668769186,1,,Aggregated,1.000000,0.000000,970,980,1000,1000,1100,1100,1100,1100,1100,1100,1100,40,0,950.0,1006.0787949999998,874.3099000000001,1572.4205999999992,114.0
1668769187,1,GET,/0/3.14159,1.000000,0.000000,970,970,980,1000,1100,1100,1100,1100,1100,1100,1100,41,0,960.0,1005.1068609756094,874.3099000000001,1572.4205999999992,114.0
1668769187,1,,Aggregated,1.000000,0.000000,970,970,980,1000,1100,1100,1100,1100,1100,1100,1100,41,0,960.0,1005.1068609756094,874.3099000000001,1572.4205999999992,114.0
1668769188,1,GET,/0/3.14159,1.000000,0.000000,960,970,980,1000,1100,1100,1100,1100,1100,1100,1100,42,0,950.0,1002.9302428571424,874.3099000000001,1572.4205999999992,114.0
1668769188,1,,Aggregated,1.000000,0.000000,960,970,980,1000,1100,1100,1100,1100,1100,1100,1100,42,0,950.0,1002.9302428571424,874.3099000000001,1572.4205999999992,114.0
1668769189,1,GET,/0/3.14159,1.000000,0.000000,940,970,980,1000,1100,1100,1100,1100,1100,1100,1100,43,0,950.0,1000.6631465116276,874.3099000000001,1572.4205999999992,114.0
1668769189,1,,Aggregated,1.000000,0.000000,940,970,980,1000,1100,1100,1100,1100,1100,1100,1100,43,0,950.0,1000.6631465116276,874.3099000000001,1572.4205999999992,114.0
1668769190,1,GET,/0/3.14159,1.000000,0.000000,940,970,980,1000,1100,1100,1100,1100,1100,1100,1100,43,0,950.0,1000.6631465116276,874.3099000000001,1572.4205999999992,114.0
1668769190,1,,Aggregated,1.000000,0.000000,940,970,980,1000,1100,1100,1100,1100,1100,1100,1100,43,0,950.0,1000.6631465116276,874.3099000000001,1572.4205999999992,114.0
1668769191,1,GET,/0/3.14159,1.000000,0.000000,940,970,1000,1100,1700,1700,1700,1700,1700,1700,1700,44,0,950.0,1017.504570454545,874.3099000000001,1741.685799999999,114.0
1668769191,1,,Aggregated,1.000000,0.000000,940,970,1000,1100,1700,1700,1700,1700,1700,1700,1700,44,0,950.0,1017.504570454545,874.3099000000001,1741.685799999999,114.0
1668769192,1,GET,/0/3.14159,1.000000,0.000000,940,970,1000,1100,1700,1700,1700,1700,1700,1700,1700,45,0,960.0,1017.6714799999995,874.3099000000001,1741.685799999999,114.0
1668769192,1,,Aggregated,1.000000,0.000000,940,970,1000,1100,1700,1700,1700,1700,1700,1700,1700,45,0,960.0,1017.6714799999995,874.3099000000001,1741.685799999999,114.0
1668769193,1,GET,/0/3.14159,0.900000,0.000000,970,1000,1100,1200,1700,1700,1700,1700,1700,1700,1700,46,0,960.0,1021.0627108695647,874.3099000000001,1741.685799999999,114.0
1668769193,1,,Aggregated,0.900000,0.000000,970,1000,1100,1200,1700,1700,1700,1700,1700,1700,1700,46,0,960.0,1021.0627108695647,874.3099000000001,1741.685799999999,114.0
1668769194,1,GET,/0/3.14159,0.900000,0.000000,990,1000,1100,1200,1700,1700,1700,1700,1700,1700,1700,47,0,960.0,1020.3607404255314,874.3099000000001,1741.685799999999,114.0
1668769194,1,,Aggregated,0.900000,0.000000,990,1000,1100,1200,1700,1700,1700,1700,1700,1700,1700,47,0,960.0,1020.3607404255314,874.3099000000001,1741.685799999999,114.0
1668769195,1,GET,/0/3.14159,0.900000,0.000000,1000,1100,1200,1300,1700,1700,1700,1700,1700,1700,1700,48,0,960.0,1025.9910229166662,874.3099000000001,1741.685799999999,114.0
1668769195,1,,Aggregated,0.900000,0.000000,1000,1100,1200,1300,1700,1700,1700,1700,1700,1700,1700,48,0,960.0,1025.9910229166662,874.3099000000001,1741.685799999999,114.0
1668769196,1,GET,/0/3.14159,0.900000,0.000000,1000,1000,1200,1300,1700,1700,1700,1700,1700,1700,1700,49,0,970.0,1025.9593612244894,874.3099000000001,1741.685799999999,114.0
1668769196,1,,Aggregated,0.900000,0.000000,1000,1000,1200,1300,1700,1700,1700,1700,1700,1700,1700,49,0,970.0,1025.9593612244894,874.3099000000001,1741.685799999999,114.0
1668769197,1,GET,/0/3.14159,0.900000,0.000000,1000,1000,1200,1300,1700,1700,1700,1700,1700,1700,1700,50,0,960.0,1024.0567679999995,874.3099000000001,1741.685799999999,114.0
1668769197,1,,Aggregated,0.900000,0.000000,1000,1000,1200,1300,1700,1700,1700,1700,1700,1700,1700,50,0,960.0,1024.0567679999995,874.3099000000001,1741.685799999999,114.0
1668769198,1,GET,/0/3.14159,0.900000,0.000000,1000,1000,1200,1300,1700,1700,1700,1700,1700,1700,1700,51,0,970.0,1023.4761686274504,874.3099000000001,1741.685799999999,114.0
1668769198,1,,Aggregated,0.900000,0.000000,1000,1000,1200,1300,1700,1700,1700,1700,1700,1700,1700,51,0,970.0,1023.4761686274504,874.3099000000001,1741.685799999999,114.0
1668769199,1,GET,/0/3.14159,0.900000,0.000000,1000,1000,1200,1300,1700,1700,1700,1700,1700,1700,1700,52,0,960.0,1022.2455865384611,874.3099000000001,1741.685799999999,114.0
1668769199,1,,Aggregated,0.900000,0.000000,1000,1000,1200,1300,1700,1700,1700,1700,1700,1700,1700,52,0,960.0,1022.2455865384611,874.3099000000001,1741.685799999999,114.0
1668769200,1,GET,/0/3.14159,0.900000,0.000000,1000,1000,1200,1300,1700,1700,1700,1700,1700,1700,1700,53,0,970.0,1021.9355622641505,874.3099000000001,1741.685799999999,114.0
1668769200,1,,Aggregated,0.900000,0.000000,1000,1000,1200,1300,1700,1700,1700,1700,1700,1700,1700,53,0,970.0,1021.9355622641505,874.3099000000001,1741.685799999999,114.0
1668769201,1,GET,/0/3.14159,0.900000,0.000000,1000,1000,1000,1200,1300,1300,1300,1300,1300,1300,1300,54,0,960.0,1019.8800462962959,874.3099000000001,1741.685799999999,114.0
1668769201,1,,Aggregated,0.900000,0.000000,1000,1000,1000,1200,1300,1300,1300,1300,1300,1300,1300,54,0,960.0,1019.8800462962959,874.3099000000001,1741.685799999999,114.0
1668769202,1,GET,/0/3.14159,0.900000,0.000000,990,1000,1000,1200,1300,1300,1300,1300,1300,1300,1300,55,0,970.0,1019.0665763636358,874.3099000000001,1741.685799999999,114.0
1668769202,1,,Aggregated,0.900000,0.000000,990,1000,1000,1200,1300,1300,1300,1300,1300,1300,1300,55,0,970.0,1019.0665763636358,874.3099000000001,1741.685799999999,114.0
1668769203,1,GET,/0/3.14159,0.900000,0.000000,990,990,1000,1000,1300,1300,1300,1300,1300,1300,1300,55,0,970.0,1019.0665763636358,874.3099000000001,1741.685799999999,114.0
1668769203,1,,Aggregated,0.900000,0.000000,990,990,1000,1000,1300,1300,1300,1300,1300,1300,1300,55,0,970.0,1019.0665763636358,874.3099000000001,1741.685799999999,114.0
1668769204,1,GET,/0/3.14159,0.900000,0.000000,990,1000,1000,1000,1300,1300,1300,1300,1300,1300,1300,55,0,970.0,1019.0665763636358,874.3099000000001,1741.685799999999,114.0
1668769204,1,,Aggregated,0.900000,0.000000,990,1000,1000,1000,1300,1300,1300,1300,1300,1300,1300,55,0,970.0,1019.0665763636358,874.3099000000001,1741.685799999999,114.0
1668769205,1,GET,/0/3.14159,1.000000,0.000000,990,1000,1000,1000,2500,2500,2500,2500,2500,2500,2500,56,0,970.0,1046.2677821428565,874.3099000000001,2542.3340999999978,114.0
1668769205,1,,Aggregated,1.000000,0.000000,990,1000,1000,1000,2500,2500,2500,2500,2500,2500,2500,56,0,970.0,1046.2677821428565,874.3099000000001,2542.3340999999978,114.0
1668769206,1,GET,/0/3.14159,1.000000,0.000000,980,990,1000,1000,2500,2500,2500,2500,2500,2500,2500,56,0,970.0,1046.2677821428565,874.3099000000001,2542.3340999999978,114.0
1668769206,1,,Aggregated,1.000000,0.000000,980,990,1000,1000,2500,2500,2500,2500,2500,2500,2500,56,0,970.0,1046.2677821428565,874.3099000000001,2542.3340999999978,114.0
1668769207,1,GET,/0/3.14159,0.900000,0.000000,990,1000,2500,2500,2800,2800,2800,2800,2800,2800,2800,57,0,970.0,1076.6110912280697,874.3099000000001,2775.836400000003,114.0
1668769207,1,,Aggregated,0.900000,0.000000,990,1000,2500,2500,2800,2800,2800,2800,2800,2800,2800,57,0,970.0,1076.6110912280697,874.3099000000001,2775.836400000003,114.0
1668769208,1,GET,/0/3.14159,0.800000,0.000000,1000,1000,2500,2500,2800,2800,2800,2800,2800,2800,2800,58,0,970.0,1075.8061724137926,874.3099000000001,2775.836400000003,114.0
1668769208,1,,Aggregated,0.800000,0.000000,1000,1000,2500,2500,2800,2800,2800,2800,2800,2800,2800,58,0,970.0,1075.8061724137926,874.3099000000001,2775.836400000003,114.0
1668769209,1,GET,/0/3.14159,0.800000,0.000000,1000,1000,2500,2500,2800,2800,2800,2800,2800,2800,2800,58,0,970.0,1075.8061724137926,874.3099000000001,2775.836400000003,114.0
1668769209,1,,Aggregated,0.800000,0.000000,1000,1000,2500,2500,2800,2800,2800,2800,2800,2800,2800,58,0,970.0,1075.8061724137926,874.3099000000001,2775.836400000003,114.0
1668769210,1,GET,/0/3.14159,0.700000,0.000000,1200,1200,2500,2500,2800,2800,2800,2800,2800,2800,2800,59,0,970.0,1078.0432355932198,874.3099000000001,2775.836400000003,114.0
1668769210,1,,Aggregated,0.700000,0.000000,1200,1200,2500,2500,2800,2800,2800,2800,2800,2800,2800,59,0,970.0,1078.0432355932198,874.3099000000001,2775.836400000003,114.0
1668769211,1,GET,/0/3.14159,0.700000,0.000000,1200,1200,2500,2500,2800,2800,2800,2800,2800,2800,2800,60,0,970.0,1076.975906666666,874.3099000000001,2775.836400000003,114.0
1668769211,1,,Aggregated,0.700000,0.000000,1200,1200,2500,2500,2800,2800,2800,2800,2800,2800,2800,60,0,970.0,1076.975906666666,874.3099000000001,2775.836400000003,114.0
1668769212,1,GET,/0/3.14159,0.700000,0.000000,1200,1400,2500,2500,2800,2800,2800,2800,2800,2800,2800,61,0,970.0,1082.5948442622946,874.3099000000001,2775.836400000003,114.0
1668769212,1,,Aggregated,0.700000,0.000000,1200,1400,2500,2500,2800,2800,2800,2800,2800,2800,2800,61,0,970.0,1082.5948442622946,874.3099000000001,2775.836400000003,114.0
1668769213,1,GET,/0/3.14159,0.700000,0.000000,1200,1400,2500,2500,2800,2800,2800,2800,2800,2800,2800,62,0,970.0,1081.7210999999998,874.3099000000001,2775.836400000003,114.0
1668769213,1,,Aggregated,0.700000,0.000000,1200,1400,2500,2500,2800,2800,2800,2800,2800,2800,2800,62,0,970.0,1081.7210999999998,874.3099000000001,2775.836400000003,114.0
1668769214,1,GET,/0/3.14159,0.600000,0.000000,1300,1400,2500,2500,2800,2800,2800,2800,2800,2800,2800,63,0,980.0,1084.572255555555,874.3099000000001,2775.836400000003,114.0
1668769214,1,,Aggregated,0.600000,0.000000,1300,1400,2500,2500,2800,2800,2800,2800,2800,2800,2800,63,0,980.0,1084.572255555555,874.3099000000001,2775.836400000003,114.0
1668769215,1,GET,/0/3.14159,0.600000,0.000000,1200,1300,1400,1400,2800,2800,2800,2800,2800,2800,2800,63,0,980.0,1084.572255555555,874.3099000000001,2775.836400000003,114.0
1668769215,1,,Aggregated,0.600000,0.000000,1200,1300,1400,1400,2800,2800,2800,2800,2800,2800,2800,63,0,980.0,1084.572255555555,874.3099000000001,2775.836400000003,114.0
1668769216,1,GET,/0/3.14159,0.600000,0.000000,1200,1300,1400,1400,2800,2800,2800,2800,2800,2800,2800,63,0,980.0,1084.572255555555,874.3099000000001,2775.836400000003,114.0
1668769216,1,,Aggregated,0.600000,0.000000,1200,1300,1400,1400,2800,2800,2800,2800,2800,2800,2800,63,0,980.0,1084.572255555555,874.3099000000001,2775.836400000003,114.0
1668769217,1,GET,/0/3.14159,0.700000,0.000000,1200,1300,1400,1400,2700,2700,2700,2700,2700,2700,2700,64,0,980.0,1110.1510218749995,874.3099000000001,2775.836400000003,114.0
1668769217,1,,Aggregated,0.700000,0.000000,1200,1300,1400,1400,2700,2700,2700,2700,2700,2700,2700,64,0,980.0,1110.1510218749995,874.3099000000001,2775.836400000003,114.0
1668769218,1,GET,/0/3.14159,0.700000,0.000000,1300,1300,1400,1400,2700,2700,2700,2700,2700,2700,2700,64,0,980.0,1110.1510218749995,874.3099000000001,2775.836400000003,114.0
1668769218,1,,Aggregated,0.700000,0.000000,1300,1300,1400,1400,2700,2700,2700,2700,2700,2700,2700,64,0,980.0,1110.1510218749995,874.3099000000001,2775.836400000003,114.0
1668769219,1,GET,/0/3.14159,0.700000,0.000000,1300,1400,1400,2700,2700,2700,2700,2700,2700,2700,2700,64,0,980.0,1110.1510218749995,874.3099000000001,2775.836400000003,114.0
